building_id,bathrooms,bedrooms,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
b7ae715069cee8542cd22a0c563ccd2c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7b12b4f997648b7adcc97be635fec7f,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b7b3d37b0b467deb6b86723a0b5f133e,22,22,22,22,22,22,22,22,22,22,22,22,22,22
b7b53cd6aa9a208a651b02909d46927a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7b66833fa30c316c18cedcc420882d3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7bbce1e9a6177afcb751a0366b889ef,6,6,6,6,6,6,6,6,6,6,6,6,6,6
b7bda8f61876ecad3547c2fc5d4ef850,6,6,6,6,6,6,6,6,6,6,6,6,6,6
b7c2a390b98fd6873b84cbb240a75c21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7da472920469aff09a99a75f9de47f8,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b7e0d35320a64621c071cec24a62de3d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7e32edfc6c0994a8ea21669b230482a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b7e93954b3d65c010b70de63abfe2776,3,3,3,3,3,3,3,3,3,3,3,3,3,3
b7eb566cf478a2ca43e3c5940884f659,26,26,26,26,26,26,26,26,26,26,26,26,26,26
b7ebf01bd5506d3e68a247ba271028c8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b80400c3afeefbebfc9417ac12cfb1c6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b8061e7b3df7ae45dd06f32a912753d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b809c009c803e70c221317657ea96ec8,14,14,14,14,14,14,14,14,14,14,14,14,14,14
b80e2be8f08353e8b87e7c6be27decb9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b80e6ee060b9d9ccfc664da55f0691e4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b80ebf63745cb2aea0494f766a1e959e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b813c1020d64c00e459e2801dbf47611,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b82bcb39d0f6b9f677bde889e2d092ee,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b82e291c8e82024c819151d2705f23fa,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b85c8b4357ef1399debb24b67b52edb4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
b86008baed0fd35adebb6637e5264d84,12,12,12,12,12,12,12,12,12,12,12,12,12,12
b860fe6314e83fc166622b699d2095e7,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b86733077f317f0af8a2419afffda9f7,11,11,11,11,11,11,11,11,11,11,11,11,11,11
b87292fedff390b68599b9dc714adc24,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b886284750fcd398564fe5efb75cc1d7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b88ffeb1d84e3aeb9b3a900ad3fefa6f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8906d35654844deccffae5960063ffe,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b89f9072bae77c07f467d1b7605a210b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8a9e8471f834197704d831f5cc76540,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8c2081097a25eb73821b44cc9cd3ed2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8d602b161574536a26733073c28f09e,6,6,6,6,6,6,6,6,6,6,6,6,6,6
b8d6254334e05aaba7a086891655c815,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b8dd6e4108ff8475366b000ef04ae58b,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b8e370a501913900c432adb2416799e8,10,10,10,10,10,10,10,10,10,10,10,10,10,10
b8e5548e3c04c26c874817470c40ba37,6,6,6,6,6,6,6,6,6,6,6,6,6,6
b8e75fc949a6cd8225b455648a951712,51,51,51,51,51,51,51,51,51,51,51,51,51,51
b8e7984bf04162b885e2d9658b3da5af,5,5,5,5,5,5,5,5,5,5,5,5,5,5
b8ed58661985a849af7131d53f77fa90,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b8f8072f9ae6e6664da137050f95ec7b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8f902913e538e2fc23421887ff498e8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8fc4a76812f7a98f2b9a96b1c3e16d5,7,7,7,7,7,7,7,7,7,7,7,7,7,7
b93c60e5814b881fc52a77e477087545,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b93de80520089992987ea3c204324ff8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b94c84699df9f8faa13f70c2a917fee7,6,6,6,6,6,6,6,6,6,6,6,6,6,6
b9548dd90a3170243d92009b422e02e7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b961b4d9c7eb48c6d2ea294910f324b5,14,14,14,14,14,14,14,14,14,14,14,14,14,14
b96f18c8499ac3a0f58871c292e08bef,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b97474a191784a5eba06defe621c7414,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b98fe6c3d4050d3decf710847e0cc36e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b99a586694382a1719764e12cdab489b,11,11,11,11,11,11,11,11,11,11,11,11,11,11
b99aa7a7706b6c2fbc1893faf87b76b5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
b9a0244b92af6be18ead6be22c93e112,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b9a2d406ffdfd7c6f014671e7b0d5ea9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b9a7de727845aa439654ac87538cddff,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b9b76bcd69c8728e62181d72376a9c5e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b9bb53eba69ffdd5281c7f7e0ad86b4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b9c72643feb2652536a898a5f13d2543,2,2,2,2,2,2,2,2,2,2,2,2,2,2
b9f21f698d610360e8f2cec904178ee0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
b9f488ccbda179edc69f36f80f242e23,3,3,3,3,3,3,3,3,3,3,3,3,3,3
b9fc2e28ae7139b781eaac8d1f792804,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ba0266e73ec9ef86901dc1f9190e966b,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ba0e8db70a6896e4cc4fc5717cb37c78,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba1d4018227b8a350afcd3c53816c409,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ba2065386886e2fa627289f7c94a77bc,6,6,6,6,6,6,6,6,6,6,6,6,6,6
ba2d1e5c549e0127c4eaafdfa40feabe,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba3e21d072af604ffffbd167c68d395f,6,6,6,6,6,6,6,6,6,6,6,6,6,6
ba5b398e244e37d6e038318b81eee6aa,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba6373b69e8aec841fd0c2ac18ddbfcc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba65a40892e0e5f61dee6615a428cea3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ba68127194809066b848ee66e90ec6e8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba6bef9d045edcdc04bce07cd86f125b,8,8,8,8,8,8,8,8,8,8,8,8,8,8
ba6ce53710511e35753db269e3bb9b79,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ba71aacbece3052e6777159831e4b4f4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba78ef6d7d7fa1444e33cd5bf73408ad,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ba78f6423f2b78fd49e90e74adba0044,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ba7d372daecaf668c072e35f05a0bfb9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ba7d6422a30b05a5aafe994557f22411,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba7e8f569221a0f96bf758c3477c6dfd,11,11,11,11,11,11,11,11,11,11,11,11,11,11
ba85353af86fd08ceaebecc956446047,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba86e9975e8ba72b9bc3fb8f9c24d32f,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ba8d7c2dc0ed9710911cf36aba360b01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba9744cf1f263aba113baa3400be759b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba9c1a39ebfa010d12ea6386603c43a7,2,2,2,2,2,2,2,2,2,2,2,2,2,2
baaa1a1995bcefccdea776eed8b7dcc0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
badab1dfa2b430f8e656e2680e8fca04,2,2,2,2,2,2,2,2,2,2,2,2,2,2
baf1dbda2b23cad649d7f3f6a5138fd7,3,3,3,3,3,3,3,3,3,3,3,3,3,3
baf5a5f59b4bb8f966c259c140cb2481,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bb02311a15e6b79b42481322a7e0419f,24,24,24,24,24,24,24,24,24,24,24,24,24,24
bb09d968f22decd18552e8514654b928,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb0c91bbc042e8450ab98be4dbc31726,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb1d9129e8d22ee142514376e60f5d89,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb22f1637de95eb476d3f43ee3223b99,9,9,9,9,9,9,9,9,9,9,9,9,9,9
bb2e8af47f16a4c066b1a886123f7b17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb58f70227e2b10f64f12ed13a1e794b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb5e6e70457c976a7b51c29688692f22,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bb72b607b36450f532607769fd09770c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb7340d109bfe2ab60caa6b6dcb3c448,8,8,8,8,8,8,8,8,8,8,8,8,8,8
bb7504ad31c12264ea4f97b8dfa5b7c1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bb795dd15cb0610eb3c6fee595e916f2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb7ee77aa01453aa076355a62341cc01,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bb84e4dd1c80d675aadbc50a549ec8d1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb8658a3e432fb62a440615333376345,212,212,212,212,212,212,212,212,212,212,212,212,212,212
bb8a524a5709e37f9ae3e93a4bd648d9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bb9193987570f16f17c198ee6db9edcf,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bb92918d972748d02dec5f14baadd793,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbaa9e188c094108f4d1506512bbca95,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbabcdb3941eb169c6ad5e35a4d64cb2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbc28059df5e21c49c103c46743631d4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
bbc2f97bbf609de4c63bd48e29fd9743,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bbca051f414ca7fdbf3751915c1a35b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbd7c740e699f1639f70aa7856f950dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbd82dada059fe400bd515589333bae9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bbe0d44ebc7e24b03967573e3c071379,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bbe9ff504bf6097b71b9d18e83d931d3,10,10,10,10,10,10,10,10,10,10,10,10,10,10
bbfba22a89b2fb847835d8ffb5185c71,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc00edf5c28045bf4379074afcfc5cf5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc1d006a7f9251737e939afdea96f89d,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bc26287aee530d63d4b4f41a2405d2ce,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc3d98372b1dee80d2df111ed2cf393c,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bc44310f4b6528e1b36066359d8941f7,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bc4dc308e3e42c772b350cb36d61ef05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc4e62116277654d4df66ab77a1152f8,7,7,7,7,7,7,7,7,7,7,7,7,7,7
bc51e76355d89bf8239d1f11c7ef0691,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc51f6c095c976c49a28353f5788fe91,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bc53e8019fbc1fc8750879612e44f05a,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bc552626af36ef25df1b89da45b430a0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bc5763ebb265fed10b87002af199148d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc68814fa9be624dedf6d674f50a12f8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc80181d26b1fa4d61117de76cb5d093,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bc88603740fa89f42066a9c146ce5fdc,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bc8f0c178dcf4d97616286940b487f3f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bc95e5beb22d0bdadff25f289f5f56b0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bc9eb82365fd411cf7bd248d36296fb3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bca5af207679d98e0ebdc72dcd75fa8a,21,21,21,21,21,21,21,21,21,21,21,21,21,21
bcaa2376639ba68858b4aa672066ef12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bcbae936088672a6f7c05c13c778f632,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bcbb3fbdcbc69b723a95472f618865f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bcc3ed0f5c24035c060241af9b0aaf59,19,19,19,19,19,19,19,19,19,19,19,19,19,19
bcc5b6b95f732ad1dce4824f1f35fd26,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bcc5e2aebbc52ea05d0f5795a7453542,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bccbc5ac6289a6b0ea1b65334b8e4966,6,6,6,6,6,6,6,6,6,6,6,6,6,6
bcd4bb2c89dab681bfde2417f240f17b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bcd8e5fcc3463ca0791b3865bda3334e,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bcdbb47270b1a5bd2ec9cd223e89c8c4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bcdcd32a3fa39609967b09cc38b42a16,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bce078c71c7efe41a38a06c6157c9b31,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bce874676e931bebdef0e815be3fa83f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bcec25c5ea4289739f67f04aadacdb52,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bcf4af91e23bf90bc07b70da487a3f21,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bcf606374d0d189d99354fc46f085e1f,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bcf77c615fe44ac44eef4bac15293c73,12,12,12,12,12,12,12,12,12,12,12,12,12,12
bcff5fea2aa8b4bcc912e8ed3d25d6a4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd0aeb2973d9c524601eccbeb8738d73,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd15808e5feb53fa8d61056f001620af,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd1ecf08e112433f93d22bb7dd7e7733,7,7,7,7,7,7,7,7,7,7,7,7,7,7
bd227ad2819821aa94cfe5ffefedfea1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd255b014cba65c3586be50477567f2d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd26280a01018d3c5832042c00a5b4e8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bd278bb04fd2d5ba55cf3dfc9b765e3d,10,10,10,10,10,10,10,10,10,10,10,10,10,10
bd32f69570d3b4ae477734bd7bfc47df,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd39b4565af15c49f177fc9d66156ba1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd3c4308c1a110deda5a09c5985a3f4c,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bd3eaa0d3ab64ee3f5d7b8a9e364757b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd3ef6814d8565aab3c383121efd5c90,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd5da41cfbab85f6cf82a6f037122811,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bd6eee912a1558d3cc23cba73c7052af,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bd72b53043c44e42c097e748ef5bba82,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd77726b23051a8edf82530a72e929a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd863d28a6b119ac3bc72d5f27b07f24,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bd8b24d8e3644d30faeee61be76b1334,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bd93993052370b66755cb4af017950fc,40,40,40,40,40,40,40,40,40,40,40,40,40,40
bd9a69573c7ccec3a4d6c94a6df4b01e,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bd9f316d2b02123dbc373132d0c5e7c8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bdaf7239f4a50e60c7fe78da063d8161,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bdbb349197deca6e0f59d35e9dd79281,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bdc19e3d7d5b51b149d2e7816d7f7b2b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bdd0818354823bc5dece70619f120d65,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bdd1d5a762ed43a24f253696d87661bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bdd8d70822befaae8addbac74c3daedb,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bdded6e3ccae208d1e1781464d0dc723,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bde4018a1c4f290eb89af695a7a1d644,24,24,24,24,24,24,24,24,24,24,24,24,24,24
be0a30ca5aeb68cc80610eb7e4ca99a6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
be11ce6141e3b53772697b785162f536,8,8,8,8,8,8,8,8,8,8,8,8,8,8
be180dfec9d8e010287461b8fe0e62b2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
be1a9a5e4aa052ddcfe5558e3c59f4c9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be1f3f898b633dd3e1003836040f026f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be20c3bef512858810312c0abf6074ba,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be225cf255d44dd7603ca421fe198423,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be2415024e024d80da098501cae67676,2,2,2,2,2,2,2,2,2,2,2,2,2,2
be27507344f959deeb75f2838204dd38,2,2,2,2,2,2,2,2,2,2,2,2,2,2
be31a674f823bf395078c87a43075d5a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be4d9d78910c9151f0d3513832a69a1e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be4fef38cff1aff565d1044eeca2aa41,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be6b7c3fdf3f63a2756306f4af7788a6,79,79,79,79,79,79,79,79,79,79,79,79,79,79
be82c47d52c2b912b7d3846e8c95ea63,4,4,4,4,4,4,4,4,4,4,4,4,4,4
be82e4f83a4f5b6b0f0d6713573f4f14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be833f47fbe576669728f431021186d6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
be97e14c554ba6a01d26243ca5eefb82,5,5,5,5,5,5,5,5,5,5,5,5,5,5
be9c13e89ec6ebf3973f31d93f71abf5,15,15,15,15,15,15,15,15,15,15,15,15,15,15
be9c5d2730a8d563f8561b8fb15c061c,13,13,13,13,13,13,13,13,13,13,13,13,13,13
be9d07b77005529719c0358780365076,4,4,4,4,4,4,4,4,4,4,4,4,4,4
be9ecab99871d0780573b914175907b4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bea1d3e8af88e578e9d15f511118ac83,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bea4b59b3b3eedce70c295542774e2c3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bea550cdea4b86747677cc108b3e3c81,33,33,33,33,33,33,33,33,33,33,33,33,33,33
beabe3fea27e3c99998e5f2d3c27c6b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
beb516e5d46700ce328eb456c85a6d88,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bebd2ea9851fdf52b35053f5e7a2b5a2,6,6,6,6,6,6,6,6,6,6,6,6,6,6
bebe5cd75b272a535c8a18f38c8a9c37,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bec7b0432241d05812590a13f7281b22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
becd4b928beed964d89ee3ceb18d849e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bed29687872d699b5a1e14b464b8d5e7,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bee3c6ae39089a8a03602fa20d427309,7,7,7,7,7,7,7,7,7,7,7,7,7,7
bee9bad998da3743d98f7f11ce8f749d,5,5,5,5,5,5,5,5,5,5,5,5,5,5
beedaf29cc31ea7569750eabaab84b59,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf0237b404547e6629a61e7a06f9837f,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf02527eb743b8ef8365ce6d22f64096,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf158a463b974f0a3db56733808cf0dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf3579211d1e3ed79b3677d5efd110ed,6,6,6,6,6,6,6,6,6,6,6,6,6,6
bf44a8c5676c0d06fcafde2325530954,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf57c2a38ad4cf696015c10a61ff37f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf600e39ba80d1687e3c557a9c5739fc,14,14,14,14,14,14,14,14,14,14,14,14,14,14
bf691a0c093d76b8d6e09c1065209dad,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf6e4e160f8e1cc47573ed7f93a0fa08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf7a52e15dbb8d1fb964c254e2dafbae,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bf7acc01e1a2e227162c9b5a20b3c5ea,13,13,13,13,13,13,13,13,13,13,13,13,13,13
bf8b61f2d336b54b9f12d9ca1018c3ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf92f13bb24dcbf3c4b8e9f55e0e9165,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bf94c4ee52cfe428d7b8435b094cf412,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bf974e9b9ebae2f562d9d42111f602d0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bfa3dafd6b8559f6a655bfe7dcd52f57,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bfb9405149bfff42a92980b594c28234,86,86,86,86,86,86,86,86,86,86,86,86,86,86
bfd031026a0e3cd993ddc097213317e1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
bfe36e5c6edecf857db971579380589f,5,5,5,5,5,5,5,5,5,5,5,5,5,5
bfe9d005857e690e3602ebc5fa321cf2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bfebdfee1734b50c14757f6e6eb1f1bf,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bff1a7374bd3c233e37e1ff40ef3c690,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bff1d8c3888ffd29c9c48d883bae47d2,13,13,13,13,13,13,13,13,13,13,13,13,13,13
c00060ff11d31349917c793aca60fa5d,5,5,5,5,5,5,5,5,5,5,5,5,5,5
c01321488353e7c51a4611ee965332c2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
c01432923fc8df743f37fce25d8190a6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c026ea471c013e5d5dcd0c51770d1486,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c02b292660a08fb0f1a3d49af7a94341,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c048c097ea2e91ad87210c7acd36b09e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c04ed7ea28f922e09aed316eba3e7616,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c04f168cb57eed50a99aedfa7ec13a4f,6,6,6,6,6,6,6,6,6,6,6,6,6,6
c050e7b15b95a789f0d4cef426eb85dd,2,2,2,2,2,2,2,2,2,2,2,2,2,2
c0524c3a92f8da67ddfdb55068188ce2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c05c5a9f84e1e7482297fd493e508168,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0621c8fd4c97ab84dce85340fae2680,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0640d362fef095dbc75eb037bd0eb55,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0665c539a5f73f2009102444d2647dc,2,2,2,2,2,2,2,2,2,2,2,2,2,2
c06817bd28d9e41752f9a6f9abc5cab7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c06a207578dacbeac2ecf8df111992e9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c07736a8ff60ed92117d721a73ad512f,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c07d25d2329545168907efa462bd9ca9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c083a4404927aae1bc48704983121c36,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c08f2c180d9f119ad3a0985bba03536e,5,5,5,5,5,5,5,5,5,5,5,5,5,5
c094be4ee67ff2fa312f6af68979c52c,8,8,8,8,8,8,8,8,8,8,8,8,8,8
c0a18c1a0adb5960325ec8f85248c794,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0ae658e2ffa1d5bfbc2c2625b6d766d,63,63,63,63,63,63,63,63,63,63,63,63,63,63
c0b06184e5f79a277b66bdc0683509b0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
c0bc75e404245f5d3cf2a25c0714fe03,2,2,2,2,2,2,2,2,2,2,2,2,2,2
c0c1de7f97d7474b1068b6332576a28d,24,24,24,24,24,24,24,24,24,24,24,24,24,24
c0cd3ca48ad0e120a6b2c374767906c0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
c0cf8d1a8f107923ec20e74284049301,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0d0e41b5bfed18660eaef07e37c93f5,11,11,11,11,11,11,11,11,11,11,11,11,11,11
c0d27c9422c375c651baa7b61e4a9dca,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0d76f8955b984211fd62d2b71a878a0,11,11,11,11,11,11,11,11,11,11,11,11,11,11
c0ead7bd1ab190394ad36a480ed978c6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
c0fcc5409220cc4e95d5fbf71c738ebd,6,6,6,6,6,6,6,6,6,6,6,6,6,6
c0fd409a9eebf9d1a298251390e1db6d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c1086ec3530375a5170d6b1ea6a483a1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
