price,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,street_address,interest_level
3975,25,25,25,25,25,25,25,25,25,25,25,25,25,25
3977,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3978,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3980,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3983,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3985,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3987,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3988,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3989,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3990,31,31,31,31,31,31,31,31,31,31,31,31,31,31
3992,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3994,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3995,285,285,285,285,285,285,285,285,285,285,285,285,285,285
3996,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3998,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3999,21,21,21,21,21,21,21,21,21,21,21,21,21,21
4000,536,536,536,536,536,536,536,536,536,536,536,536,536,536
4005,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4006,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4007,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4010,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4013,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4014,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4015,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4018,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4020,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4022,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4023,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4024,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4025,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4026,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4027,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4029,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4030,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4031,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4032,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4033,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4034,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4035,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4040,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4045,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4048,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4049,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4050,66,66,66,66,66,66,66,66,66,66,66,66,66,66
4054,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4055,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4056,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4057,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4058,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4059,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4060,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4062,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4065,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4070,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4072,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4073,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4075,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4077,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4079,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4080,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4082,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4083,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4085,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4090,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4091,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4095,126,126,126,126,126,126,126,126,126,126,126,126,126,126
4098,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4099,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4100,155,155,155,155,155,155,155,155,155,155,155,155,155,155
4105,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4107,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4108,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4109,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4110,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4115,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4116,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4119,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4120,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4121,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4123,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4124,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4125,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4126,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4130,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4132,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4133,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4134,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4135,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4140,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4141,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4143,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4145,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4146,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4147,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4149,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4150,82,82,82,82,82,82,82,82,82,82,82,82,82,82
4153,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4154,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4155,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4156,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4158,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4159,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4160,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4161,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4162,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4164,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4165,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4169,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4170,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4173,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4175,17,17,17,17,17,17,17,17,17,17,17,17,17,17
4178,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4179,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4180,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4181,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4182,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4185,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4186,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4188,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4190,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4192,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4193,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4194,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4195,114,114,114,114,114,114,114,114,114,114,114,114,114,114
4196,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4197,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4198,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4199,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4200,306,306,306,306,306,306,306,306,306,306,306,306,306,306
4204,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4205,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4206,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4210,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4212,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4214,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4215,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4220,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4225,19,19,19,19,19,19,19,19,19,19,19,19,19,19
4230,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4232,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4233,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4234,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4235,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4236,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4237,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4240,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4242,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4244,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4245,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4246,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4247,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4249,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4250,130,130,130,130,130,130,130,130,130,130,130,130,130,130
4252,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4254,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4255,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4258,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4260,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4265,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4267,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4269,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4270,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4275,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4276,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4277,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4280,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4282,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4284,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4285,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4290,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4293,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4295,142,142,142,142,142,142,142,142,142,142,142,142,142,142
4299,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4300,175,175,175,175,175,175,175,175,175,175,175,175,175,175
4301,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4304,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4305,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4308,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4309,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4310,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4312,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4314,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4315,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4320,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4322,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4325,16,16,16,16,16,16,16,16,16,16,16,16,16,16
4326,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4329,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4330,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4332,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4333,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4334,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4335,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4337,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4340,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4345,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4350,94,94,94,94,94,94,94,94,94,94,94,94,94,94
4351,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4354,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4357,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4358,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4360,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4361,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4362,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4365,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4370,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4374,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4375,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4377,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4380,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4384,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4385,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4387,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4388,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4390,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4391,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4395,117,117,117,117,117,117,117,117,117,117,117,117,117,117
4398,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4399,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4400,174,174,174,174,174,174,174,174,174,174,174,174,174,174
4402,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4403,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4404,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4405,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4410,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4412,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4413,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4414,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4415,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4420,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4422,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4423,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4425,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4426,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4430,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4431,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4435,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4436,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4437,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4440,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4442,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4444,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4445,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4446,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4448,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4450,86,86,86,86,86,86,86,86,86,86,86,86,86,86
4455,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4459,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4460,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4464,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4465,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4468,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4470,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4471,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4475,23,23,23,23,23,23,23,23,23,23,23,23,23,23
4477,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4480,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4482,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4485,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4487,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4490,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4491,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4492,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4495,155,155,155,155,155,155,155,155,155,155,155,155,155,155
4496,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4499,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4500,471,471,471,471,471,471,471,471,471,471,471,471,471,471
4505,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4510,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4514,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4515,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4519,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4520,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4523,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4525,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4527,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4529,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4530,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4531,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4535,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4537,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4541,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4545,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4546,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4550,57,57,57,57,57,57,57,57,57,57,57,57,57,57
4553,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4554,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4555,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4557,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4560,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4565,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4570,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4572,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4575,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4578,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4580,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4583,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4588,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4590,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4592,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4594,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4595,108,108,108,108,108,108,108,108,108,108,108,108,108,108
4598,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4599,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4600,231,231,231,231,231,231,231,231,231,231,231,231,231,231
4602,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4604,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4605,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4610,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4614,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4615,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4617,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4620,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4625,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4630,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4632,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4637,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4639,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4640,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4645,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4649,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4650,87,87,87,87,87,87,87,87,87,87,87,87,87,87
4655,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4659,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4664,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4665,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4670,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4672,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4675,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4676,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4680,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4685,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4686,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4687,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4689,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4690,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4691,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4692,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4695,116,116,116,116,116,116,116,116,116,116,116,116,116,116
4697,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4699,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4700,158,158,158,158,158,158,158,158,158,158,158,158,158,158
4707,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4708,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4710,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4711,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4720,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4725,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4728,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4730,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4732,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4740,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4745,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4747,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4748,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4749,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4750,103,103,103,103,103,103,103,103,103,103,103,103,103,103
4754,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4758,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4760,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4762,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4765,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4766,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4770,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4772,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4775,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4777,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4780,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4781,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4782,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4785,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4789,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4790,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4791,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4792,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4795,79,79,79,79,79,79,79,79,79,79,79,79,79,79
4796,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4799,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4800,167,167,167,167,167,167,167,167,167,167,167,167,167,167
4805,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4810,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4815,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4817,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4820,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4823,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4825,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4830,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4835,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4840,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4842,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4845,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4846,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4850,66,66,66,66,66,66,66,66,66,66,66,66,66,66
4853,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4855,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4858,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4860,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4865,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4870,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4875,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4880,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4882,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4885,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4888,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4890,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4892,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4895,60,60,60,60,60,60,60,60,60,60,60,60,60,60
4899,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4900,173,173,173,173,173,173,173,173,173,173,173,173,173,173
4904,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4905,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4910,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4912,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4915,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4917,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4921,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4922,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4925,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4928,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4930,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4935,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4938,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4940,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4942,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4945,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4947,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4950,109,109,109,109,109,109,109,109,109,109,109,109,109,109
4952,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4955,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4956,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4960,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4967,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4968,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4970,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4975,34,34,34,34,34,34,34,34,34,34,34,34,34,34
4980,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4982,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4985,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4988,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4990,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4991,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4992,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4995,168,168,168,168,168,168,168,168,168,168,168,168,168,168
4996,1,1,1,1,1,1,1,1,1,1,1,1,1,1
