latitude,bathrooms,bedrooms,building_id,created,description,display_address,features,listing_id,longitude,manager_id,photos,price,street_address,interest_level
40.7546,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7547,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7548,101,101,101,101,101,101,101,101,101,101,101,101,101,101
40.7549,43,43,43,43,43,43,43,43,43,43,43,43,43,43
40.755,49,49,49,49,49,49,49,49,49,49,49,49,49,49
40.7551,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.7552,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7553,58,58,58,58,58,58,58,58,58,58,58,58,58,58
40.7554,27,27,27,27,27,27,27,27,27,27,27,27,27,27
40.7555,56,56,56,56,56,56,56,56,56,56,56,56,56,56
40.7556,89,89,89,89,89,89,89,89,89,89,89,89,89,89
40.7557,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7558,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7559,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.756,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7561,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7562,73,73,73,73,73,73,73,73,73,73,73,73,73,73
40.7563,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7564,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7565,72,72,72,72,72,72,72,72,72,72,72,72,72,72
40.7566,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7567,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.7568,298,298,298,298,298,298,298,298,298,298,298,298,298,298
40.7569,13,13,13,13,13,13,13,13,13,13,13,13,13,13
40.757,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7571,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.7572,78,78,78,78,78,78,78,78,78,78,78,78,78,78
40.7573,29,29,29,29,29,29,29,29,29,29,29,29,29,29
40.7574,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7575,113,113,113,113,113,113,113,113,113,113,113,113,113,113
40.7576,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7578,11,11,11,11,11,11,11,11,11,11,11,11,11,11
40.7579,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.758,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7581,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7582,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7583,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7584,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.7585,63,63,63,63,63,63,63,63,63,63,63,63,63,63
40.7586,118,118,118,118,118,118,118,118,118,118,118,118,118,118
40.7587,84,84,84,84,84,84,84,84,84,84,84,84,84,84
40.7588,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7589,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.759,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40.7591,20,20,20,20,20,20,20,20,20,20,20,20,20,20
40.7592,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7593,185,185,185,185,185,185,185,185,185,185,185,185,185,185
40.7594,94,94,94,94,94,94,94,94,94,94,94,94,94,94
40.7595,68,68,68,68,68,68,68,68,68,68,68,68,68,68
40.7596,36,36,36,36,36,36,36,36,36,36,36,36,36,36
40.7597,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7598,29,29,29,29,29,29,29,29,29,29,29,29,29,29
40.7599,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.76,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7601,156,156,156,156,156,156,156,156,156,156,156,156,156,156
40.7602,92,92,92,92,92,92,92,92,92,92,92,92,92,92
40.7603,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7604,110,110,110,110,110,110,110,110,110,110,110,110,110,110
40.7605,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7606,216,216,216,216,216,216,216,216,216,216,216,216,216,216
40.7607,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7608,54,54,54,54,54,54,54,54,54,54,54,54,54,54
40.7609,103,103,103,103,103,103,103,103,103,103,103,103,103,103
40.761,211,211,211,211,211,211,211,211,211,211,211,211,211,211
40.7611,126,126,126,126,126,126,126,126,126,126,126,126,126,126
40.7612,209,209,209,209,209,209,209,209,209,209,209,209,209,209
40.7613,89,89,89,89,89,89,89,89,89,89,89,89,89,89
40.7614,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7615,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.7616,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7617,105,105,105,105,105,105,105,105,105,105,105,105,105,105
40.7618,73,73,73,73,73,73,73,73,73,73,73,73,73,73
40.7619,63,63,63,63,63,63,63,63,63,63,63,63,63,63
40.762,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7621,115,115,115,115,115,115,115,115,115,115,115,115,115,115
40.7622,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.7623,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7624,29,29,29,29,29,29,29,29,29,29,29,29,29,29
40.7625,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7626,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.7627,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7628,47,47,47,47,47,47,47,47,47,47,47,47,47,47
40.7629,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.763,47,47,47,47,47,47,47,47,47,47,47,47,47,47
40.7631,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40.7632,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7633,159,159,159,159,159,159,159,159,159,159,159,159,159,159
40.7634,126,126,126,126,126,126,126,126,126,126,126,126,126,126
40.7635,112,112,112,112,112,112,112,112,112,112,112,112,112,112
40.7636,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.7637,150,150,150,150,150,150,150,150,150,150,150,150,150,150
40.7638,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7639,62,62,62,62,62,62,62,62,62,62,62,62,62,62
40.764,60,60,60,60,60,60,60,60,60,60,60,60,60,60
40.7641,20,20,20,20,20,20,20,20,20,20,20,20,20,20
40.7642,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7643,57,57,57,57,57,57,57,57,57,57,57,57,57,57
40.7644,32,32,32,32,32,32,32,32,32,32,32,32,32,32
40.7645,183,183,183,183,183,183,183,183,183,183,183,183,183,183
40.7646,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7647,36,36,36,36,36,36,36,36,36,36,36,36,36,36
40.7648,22,22,22,22,22,22,22,22,22,22,22,22,22,22
40.7649,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.765,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7651,49,49,49,49,49,49,49,49,49,49,49,49,49,49
40.7652,66,66,66,66,66,66,66,66,66,66,66,66,66,66
40.7653,62,62,62,62,62,62,62,62,62,62,62,62,62,62
40.7654,49,49,49,49,49,49,49,49,49,49,49,49,49,49
40.7655,66,66,66,66,66,66,66,66,66,66,66,66,66,66
40.7656,179,179,179,179,179,179,179,179,179,179,179,179,179,179
40.7657,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7658,66,66,66,66,66,66,66,66,66,66,66,66,66,66
40.7659,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.766,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7661,82,82,82,82,82,82,82,82,82,82,82,82,82,82
40.7662,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7663,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.7664,92,92,92,92,92,92,92,92,92,92,92,92,92,92
40.7665,20,20,20,20,20,20,20,20,20,20,20,20,20,20
40.7666,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7667,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7668,36,36,36,36,36,36,36,36,36,36,36,36,36,36
40.7669,59,59,59,59,59,59,59,59,59,59,59,59,59,59
40.767,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7671,56,56,56,56,56,56,56,56,56,56,56,56,56,56
40.7672,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.7673,59,59,59,59,59,59,59,59,59,59,59,59,59,59
40.7674,92,92,92,92,92,92,92,92,92,92,92,92,92,92
40.7675,88,88,88,88,88,88,88,88,88,88,88,88,88,88
40.7676,67,67,67,67,67,67,67,67,67,67,67,67,67,67
40.7677,130,130,130,130,130,130,130,130,130,130,130,130,130,130
40.7678,140,140,140,140,140,140,140,140,140,140,140,140,140,140
40.7679,59,59,59,59,59,59,59,59,59,59,59,59,59,59
40.768,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7681,146,146,146,146,146,146,146,146,146,146,146,146,146,146
40.7682,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.768299999999996,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.7684,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7685,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7686,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7687,34,34,34,34,34,34,34,34,34,34,34,34,34,34
40.7688,87,87,87,87,87,87,87,87,87,87,87,87,87,87
40.7689,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.769,54,54,54,54,54,54,54,54,54,54,54,54,54,54
40.7691,22,22,22,22,22,22,22,22,22,22,22,22,22,22
40.7692,60,60,60,60,60,60,60,60,60,60,60,60,60,60
40.7693,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.7694,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40.7695,136,136,136,136,136,136,136,136,136,136,136,136,136,136
40.7696,24,24,24,24,24,24,24,24,24,24,24,24,24,24
40.7697,27,27,27,27,27,27,27,27,27,27,27,27,27,27
40.769800000000004,48,48,48,48,48,48,48,48,48,48,48,48,48,48
40.7699,65,65,65,65,65,65,65,65,65,65,65,65,65,65
40.77,81,81,81,81,81,81,81,81,81,81,81,81,81,81
40.7701,109,109,109,109,109,109,109,109,109,109,109,109,109,109
40.7702,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7703,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7704,121,121,121,121,121,121,121,121,121,121,121,121,121,121
40.7705,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7706,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7707,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7708,101,101,101,101,101,101,101,101,101,101,101,101,101,101
40.7709,118,118,118,118,118,118,118,118,118,118,118,118,118,118
40.771,69,69,69,69,69,69,69,69,69,69,69,69,69,69
40.7711,42,42,42,42,42,42,42,42,42,42,42,42,42,42
40.7712,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7713,28,28,28,28,28,28,28,28,28,28,28,28,28,28
40.7714,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7715,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7716,124,124,124,124,124,124,124,124,124,124,124,124,124,124
40.7717,41,41,41,41,41,41,41,41,41,41,41,41,41,41
40.7718,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7719,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.772,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7721,76,76,76,76,76,76,76,76,76,76,76,76,76,76
40.7722,29,29,29,29,29,29,29,29,29,29,29,29,29,29
40.7723,105,105,105,105,105,105,105,105,105,105,105,105,105,105
40.7724,51,51,51,51,51,51,51,51,51,51,51,51,51,51
40.7725,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.7726,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7727,43,43,43,43,43,43,43,43,43,43,43,43,43,43
40.7728,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.7729,43,43,43,43,43,43,43,43,43,43,43,43,43,43
40.773,90,90,90,90,90,90,90,90,90,90,90,90,90,90
40.7731,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7732,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.7733,58,58,58,58,58,58,58,58,58,58,58,58,58,58
40.7734,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7735,56,56,56,56,56,56,56,56,56,56,56,56,56,56
40.7736,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.7737,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7738,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7739,93,93,93,93,93,93,93,93,93,93,93,93,93,93
40.774,61,61,61,61,61,61,61,61,61,61,61,61,61,61
40.7741,22,22,22,22,22,22,22,22,22,22,22,22,22,22
40.7742,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7743,97,97,97,97,97,97,97,97,97,97,97,97,97,97
40.7744,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7745,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7746,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.7747,42,42,42,42,42,42,42,42,42,42,42,42,42,42
40.7748,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7749,79,79,79,79,79,79,79,79,79,79,79,79,79,79
40.775,20,20,20,20,20,20,20,20,20,20,20,20,20,20
40.7751,83,83,83,83,83,83,83,83,83,83,83,83,83,83
40.7752,95,95,95,95,95,95,95,95,95,95,95,95,95,95
40.7753,62,62,62,62,62,62,62,62,62,62,62,62,62,62
40.7754,63,63,63,63,63,63,63,63,63,63,63,63,63,63
40.7755,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7756,134,134,134,134,134,134,134,134,134,134,134,134,134,134
40.7757,20,20,20,20,20,20,20,20,20,20,20,20,20,20
40.7758,43,43,43,43,43,43,43,43,43,43,43,43,43,43
40.7759,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.776,129,129,129,129,129,129,129,129,129,129,129,129,129,129
40.7761,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.7762,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.7763,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7764,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7765,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7766,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7767,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7768,47,47,47,47,47,47,47,47,47,47,47,47,47,47
40.7769,81,81,81,81,81,81,81,81,81,81,81,81,81,81
40.777,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7771,101,101,101,101,101,101,101,101,101,101,101,101,101,101
40.7772,32,32,32,32,32,32,32,32,32,32,32,32,32,32
40.7773,66,66,66,66,66,66,66,66,66,66,66,66,66,66
40.7774,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7775,134,134,134,134,134,134,134,134,134,134,134,134,134,134
40.7776,41,41,41,41,41,41,41,41,41,41,41,41,41,41
40.7777,142,142,142,142,142,142,142,142,142,142,142,142,142,142
40.7778,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7779,98,98,98,98,98,98,98,98,98,98,98,98,98,98
40.778,52,52,52,52,52,52,52,52,52,52,52,52,52,52
40.7781,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.7782,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7783,93,93,93,93,93,93,93,93,93,93,93,93,93,93
40.7784,74,74,74,74,74,74,74,74,74,74,74,74,74,74
40.7785,24,24,24,24,24,24,24,24,24,24,24,24,24,24
40.7786,60,60,60,60,60,60,60,60,60,60,60,60,60,60
40.7787,48,48,48,48,48,48,48,48,48,48,48,48,48,48
40.7788,77,77,77,77,77,77,77,77,77,77,77,77,77,77
40.7789,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.779,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7791,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7792,89,89,89,89,89,89,89,89,89,89,89,89,89,89
40.7793,68,68,68,68,68,68,68,68,68,68,68,68,68,68
40.7794,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.7795,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7796,77,77,77,77,77,77,77,77,77,77,77,77,77,77
40.7797,61,61,61,61,61,61,61,61,61,61,61,61,61,61
40.7798,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7799,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.78,67,67,67,67,67,67,67,67,67,67,67,67,67,67
40.7801,95,95,95,95,95,95,95,95,95,95,95,95,95,95
40.7802,152,152,152,152,152,152,152,152,152,152,152,152,152,152
40.7803,103,103,103,103,103,103,103,103,103,103,103,103,103,103
40.7804,104,104,104,104,104,104,104,104,104,104,104,104,104,104
40.7805,102,102,102,102,102,102,102,102,102,102,102,102,102,102
40.7806,51,51,51,51,51,51,51,51,51,51,51,51,51,51
40.7807,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.7808,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7809,15,15,15,15,15,15,15,15,15,15,15,15,15,15
40.781,50,50,50,50,50,50,50,50,50,50,50,50,50,50
40.7811,15,15,15,15,15,15,15,15,15,15,15,15,15,15
40.7812,44,44,44,44,44,44,44,44,44,44,44,44,44,44
40.7813,41,41,41,41,41,41,41,41,41,41,41,41,41,41
40.7814,47,47,47,47,47,47,47,47,47,47,47,47,47,47
40.7815,55,55,55,55,55,55,55,55,55,55,55,55,55,55
40.7816,32,32,32,32,32,32,32,32,32,32,32,32,32,32
40.7817,96,96,96,96,96,96,96,96,96,96,96,96,96,96
40.7818,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7819,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.782,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7821,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7822,13,13,13,13,13,13,13,13,13,13,13,13,13,13
40.7823,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40.7824,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7825,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7826,93,93,93,93,93,93,93,93,93,93,93,93,93,93
40.7827,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7828,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40.7829,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.783,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7831,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.7832,55,55,55,55,55,55,55,55,55,55,55,55,55,55
40.7833,28,28,28,28,28,28,28,28,28,28,28,28,28,28
40.7834,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.783500000000004,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7836,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.7837,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7838,88,88,88,88,88,88,88,88,88,88,88,88,88,88
40.7839,15,15,15,15,15,15,15,15,15,15,15,15,15,15
40.784,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7841,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7842,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40.7843,45,45,45,45,45,45,45,45,45,45,45,45,45,45
40.7844,57,57,57,57,57,57,57,57,57,57,57,57,57,57
40.7845,111,111,111,111,111,111,111,111,111,111,111,111,111,111
40.7846,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7847,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7848,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7849,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.785,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7852,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7853,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7854,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7855,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7856,47,47,47,47,47,47,47,47,47,47,47,47,47,47
40.7857,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7858,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7859,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.786,64,64,64,64,64,64,64,64,64,64,64,64,64,64
40.7861,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.7862,80,80,80,80,80,80,80,80,80,80,80,80,80,80
40.7863,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7864,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7865,35,35,35,35,35,35,35,35,35,35,35,35,35,35
40.7866,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.7867,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7868,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7869,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.787,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7871,13,13,13,13,13,13,13,13,13,13,13,13,13,13
40.7872,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.7873,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7874,33,33,33,33,33,33,33,33,33,33,33,33,33,33
40.7875,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7876,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7877,3,3,3,3,3,3,3,3,3,3,3,3,3,3
40.7878,55,55,55,55,55,55,55,55,55,55,55,55,55,55
40.7879,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.788,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.7881,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7882,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.7883,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40.7884,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7885,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7886,15,15,15,15,15,15,15,15,15,15,15,15,15,15
40.7887,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7888,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7889,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.789,58,58,58,58,58,58,58,58,58,58,58,58,58,58
40.7891,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.7892,38,38,38,38,38,38,38,38,38,38,38,38,38,38
40.7893,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.7894,28,28,28,28,28,28,28,28,28,28,28,28,28,28
40.7895,11,11,11,11,11,11,11,11,11,11,11,11,11,11
40.7896,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.7897,72,72,72,72,72,72,72,72,72,72,72,72,72,72
40.7898,22,22,22,22,22,22,22,22,22,22,22,22,22,22
40.7899,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.79,42,42,42,42,42,42,42,42,42,42,42,42,42,42
40.7901,37,37,37,37,37,37,37,37,37,37,37,37,37,37
40.7902,74,74,74,74,74,74,74,74,74,74,74,74,74,74
40.7903,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40.7904,13,13,13,13,13,13,13,13,13,13,13,13,13,13
40.7905,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7906,34,34,34,34,34,34,34,34,34,34,34,34,34,34
40.7907,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.7908,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7909,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.791,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7911,26,26,26,26,26,26,26,26,26,26,26,26,26,26
40.7912,24,24,24,24,24,24,24,24,24,24,24,24,24,24
40.7913,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7915,3,3,3,3,3,3,3,3,3,3,3,3,3,3
40.7916,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7917,11,11,11,11,11,11,11,11,11,11,11,11,11,11
40.7918,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7919,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40.792,3,3,3,3,3,3,3,3,3,3,3,3,3,3
40.7921,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.7922,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40.7923,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7924,17,17,17,17,17,17,17,17,17,17,17,17,17,17
40.7925,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7926,10,10,10,10,10,10,10,10,10,10,10,10,10,10
40.7927,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.7928,78,78,78,78,78,78,78,78,78,78,78,78,78,78
40.7929,53,53,53,53,53,53,53,53,53,53,53,53,53,53
40.793,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7931,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40.7932,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.7933,31,31,31,31,31,31,31,31,31,31,31,31,31,31
40.7934,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40.7935,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7936,25,25,25,25,25,25,25,25,25,25,25,25,25,25
40.7937,61,61,61,61,61,61,61,61,61,61,61,61,61,61
40.7938,3,3,3,3,3,3,3,3,3,3,3,3,3,3
40.7939,23,23,23,23,23,23,23,23,23,23,23,23,23,23
40.794,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40.7941,4,4,4,4,4,4,4,4,4,4,4,4,4,4
40.794200000000004,24,24,24,24,24,24,24,24,24,24,24,24,24,24
40.7943,66,66,66,66,66,66,66,66,66,66,66,66,66,66
40.7944,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.7945,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.7946,8,8,8,8,8,8,8,8,8,8,8,8,8,8
40.7947,30,30,30,30,30,30,30,30,30,30,30,30,30,30
40.7948,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.795,21,21,21,21,21,21,21,21,21,21,21,21,21,21
40.7951,46,46,46,46,46,46,46,46,46,46,46,46,46,46
40.7952,14,14,14,14,14,14,14,14,14,14,14,14,14,14
40.7953,54,54,54,54,54,54,54,54,54,54,54,54,54,54
40.7954,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7955,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40.7956,12,12,12,12,12,12,12,12,12,12,12,12,12,12
40.7957,127,127,127,127,127,127,127,127,127,127,127,127,127,127
40.7958,7,7,7,7,7,7,7,7,7,7,7,7,7,7
40.7959,64,64,64,64,64,64,64,64,64,64,64,64,64,64
40.796,73,73,73,73,73,73,73,73,73,73,73,73,73,73
40.7961,13,13,13,13,13,13,13,13,13,13,13,13,13,13
40.7962,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7963,18,18,18,18,18,18,18,18,18,18,18,18,18,18
40.7964,6,6,6,6,6,6,6,6,6,6,6,6,6,6
40.7965,19,19,19,19,19,19,19,19,19,19,19,19,19,19
40.7966,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40.7967,49,49,49,49,49,49,49,49,49,49,49,49,49,49
40.7968,22,22,22,22,22,22,22,22,22,22,22,22,22,22
40.7969,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40.797,16,16,16,16,16,16,16,16,16,16,16,16,16,16
40.7971,3,3,3,3,3,3,3,3,3,3,3,3,3,3
40.7972,28,28,28,28,28,28,28,28,28,28,28,28,28,28
